timestamp,model,prompt_set,concept_term,A1_fsn,A2_semantic_tag,A3_definition_status,A4_parents,A5_grandparents,A6_children,A7_siblings
2026-03-05T16:22:35.212056,mistralai/mistral-large-2512,set1,Incision and drainage of hematoma,Incision and drainage of hematoma (procedure),procedure,Primitive,Incision and drainage of soft tissue lesion (procedure),Incision of soft tissue (procedure),,Incision and drainage of abscess (procedure)|Incision and drainage of cyst (procedure)|Incision and drainage of pilonidal sinus (procedure)
2026-03-05T16:22:38.501888,mistralai/mistral-large-2512,set1,Skin structure of infratemporal region,Skin structure of infratemporal region (body structure),body structure,Primitive,Skin structure of face (body structure),Skin structure of head (body structure),Skin structure of cheek (body structure)|Skin structure of chin (body structure)|Skin structure of external ear (body structure)|Skin structure of forehead (body structure)|Skin structure of lip (body structure)|Skin structure of nose (body structure)|Skin structure of orbit (body structure)|Skin structure of parotid gland region (body structure)|Skin structure of scalp (body structure)|Skin structure of temple (body structure)|Skin structure of zygomatic region (body structure),
2026-03-05T16:22:41.126857,mistralai/mistral-large-2512,set1,Soft tissue lesion of foot region,Soft tissue lesion of foot region (disorder),disorder,Primitive,Soft tissue lesion of lower limb (disorder),Soft tissue lesion (disorder),Soft tissue lesion of ankle (disorder)|Soft tissue lesion of toe (disorder),Bone lesion of foot region (disorder)|Joint lesion of foot region (disorder)|Skin lesion of foot region (disorder)|Vascular lesion of foot region (disorder)
2026-03-05T16:22:43.510103,mistralai/mistral-large-2512,set1,Arthroscopic release of capsule of hip joint,Arthroscopic release of capsule of hip joint (procedure),procedure,Primitive,Arthroscopic release of joint capsule (procedure),Release of joint capsule (procedure),,Arthroscopic release of capsule of knee joint (procedure)|Arthroscopic release of capsule of shoulder joint (procedure)
2026-03-05T16:22:46.782841,mistralai/mistral-large-2512,set1,Traumatic joint hemarthrosis,Traumatic joint hemarthrosis (disorder),disorder,Primitive,Hemarthrosis (disorder),Joint hemorrhage (disorder),,Hemarthrosis due to factor VIII deficiency (disorder)|Hemarthrosis due to factor IX deficiency (disorder)|Hemarthrosis due to other coagulation factor deficiency (disorder)|Hemarthrosis due to thrombocytopenia (disorder)|Hemarthrosis due to vascular abnormality (disorder)|Spontaneous hemarthrosis (disorder)
2026-03-05T16:22:48.813261,mistralai/mistral-large-2512,set1,Long QT syndrome caused by drug,Long QT syndrome caused by drug (disorder),disorder,Primitive,Drug-induced long QT syndrome (disorder),Long QT syndrome (disorder),None,"Long QT syndrome caused by electrolyte imbalance (disorder)|Long QT syndrome, acquired (disorder)"
2026-03-05T16:22:50.989582,mistralai/mistral-large-2512,set1,Neocoger mucronatus,Neocoger mucronatus (organism),organism,Primitive,*Neocoger* (organism),*Neocogeria* (organism),*Neocoger albus* (organism)|*Neocoger flavus* (organism),
2026-03-05T16:22:53.862425,mistralai/mistral-large-2512,set1,Product containing bismuth subsalicylate and metronidazole and tetracycline,Product containing bismuth subsalicylate and metronidazole and tetracycline (medicinal product),medicinal product,Primitive,Product containing multiple active ingredients in oral dose form (medicinal product),Product containing multiple active ingredients (medicinal product),,Product containing bismuth subcitrate and metronidazole and tetracycline (medicinal product)|Product containing bismuth subcitrate and metronidazole and tetracycline and omeprazole (medicinal product)
2026-03-05T16:22:57.143429,mistralai/mistral-large-2512,set1,Pulmonary artery pressure,Pulmonary artery pressure (observable entity),observable entity,Primitive,Blood vessel pressure (observable entity),Pressure (observable entity),Mean pulmonary artery pressure (observable entity)|Pulmonary artery diastolic pressure (observable entity)|Pulmonary artery systolic pressure (observable entity),Aortic pressure (observable entity)|Arterial pressure (observable entity)|Capillary pressure (observable entity)|Central venous pressure (observable entity)|Intracardiac pressure (observable entity)|Pulmonary capillary wedge pressure (observable entity)|Pulmonary venous pressure (observable entity)|Venous pressure (observable entity)
2026-03-05T16:22:59.345799,mistralai/mistral-large-2512,set1,Arthroscopy of shoulder with complete synovectomy,Arthroscopy of shoulder with complete synovectomy (procedure),procedure,Primitive,Arthroscopic synovectomy of shoulder (procedure),Arthroscopic synovectomy (procedure),Arthroscopy of shoulder with partial synovectomy (procedure),
2026-03-05T16:23:16.888000,mistralai/mistral-large-2512,set1,beta-Aminoisobutyrate measurement,beta-Aminoisobutyrate measurement (procedure),procedure,Primitive,Measurement of substance (procedure),Laboratory procedure (procedure),17-Hydroxyprogesterone measurement (procedure)|17-Ketogenic steroid measurement (procedure)|17-Ketosteroid measurement (procedure)|18-Hydroxycorticosterone measurement (procedure)|25-Hydroxyvitamin D measurement (procedure)|3-Methoxytyramine measurement (procedure)|5-Hydroxyindoleacetic acid measurement (procedure)|Acetoacetate measurement (procedure)|Acetone measurement (procedure)|Adrenaline measurement (procedure)|Alanine measurement (procedure)|Albumin measurement (procedure)|Aldolase measurement (procedure)|Aldosterone measurement (procedure)|Alpha-1-antitrypsin measurement (procedure)|Alpha-1-fetoprotein measurement (procedure)|Alpha-1-globulin measurement (procedure)|Alpha-2-globulin measurement (procedure)|Alpha-aminoadipic acid measurement (procedure)|Alpha-hydroxybutyrate dehydrogenase measurement (procedure)|Amino acid measurement (procedure)|Aminolevulinic acid measurement (procedure)|Ammonia measurement (procedure)|Androstenedione measurement (procedure)|Angiotensin II measurement (procedure)|Anion gap measurement (procedure)|Apolipoprotein A-I measurement (procedure)|Apolipoprotein A-II measurement (procedure)|Apolipoprotein B measurement (procedure)|Apolipoprotein measurement (procedure)|Arginine measurement (procedure)|Ascorbic acid measurement (procedure)|Aspartate aminotransferase measurement (procedure)|Beta-2-microglobulin measurement (procedure)|Beta-carotene measurement (procedure)|Beta-glucuronidase measurement (procedure)|Beta-hydroxybutyrate measurement (procedure)|Beta-lipoprotein measurement (procedure)|Bicarbonate measurement (procedure)|Bilirubin measurement (procedure)|Blood gas measurement (procedure)|Blood group antibody measurement (procedure)|Blood ketone body measurement (procedure)|Blood pH measurement (procedure)|C-peptide measurement (procedure)|C-reactive protein measurement (procedure)|Calcidiol measurement (procedure)|Calcitonin measurement (procedure)|Calcium measurement (procedure)|Carbohydrate measurement (procedure)|Carbon dioxide measurement (procedure)|Carboxyhemoglobin measurement (procedure)|Carcinoembryonic antigen measurement (procedure)|Carnitine measurement (procedure)|Ceruloplasmin measurement (procedure)|Chloride measurement (procedure)|Cholesterol measurement (procedure)|Cholinesterase measurement (procedure)|Citrate measurement (procedure)|Citrulline measurement (procedure)|Complement component C3 measurement (procedure)|Complement component C4 measurement (procedure)|Copper measurement (procedure)|Corticosterone measurement (procedure)|Cortisol measurement (procedure)|Creatine kinase measurement (procedure)|Creatine measurement (procedure)|Creatinine measurement (procedure)|Cyanide measurement (procedure)|Cystathionine measurement (procedure)|Cystine measurement (procedure)|Dehydroepiandrosterone measurement (procedure)|Dehydroepiandrosterone sulfate measurement (procedure)|Delta-aminolevulinic acid measurement (procedure)|Dihydrotestosterone measurement (procedure)|Dopamine measurement (procedure)|Electrolyte measurement (procedure)|Enzyme measurement (procedure)|Estradiol measurement (procedure)|Estriol measurement (procedure)|Estrone measurement (procedure)|Ethanol measurement (procedure)|Fatty acid measurement (procedure)|Ferritin measurement (procedure)|Fibrinogen measurement (procedure)|Fluoride measurement (procedure)|Folate measurement (procedure)|Follicle stimulating hormone measurement (procedure)|Fructosamine measurement (procedure)|Galactose measurement (procedure)|Gamma-glutamyltransferase measurement (procedure)|Gastrin measurement (procedure)|Globulin measurement (procedure)|Glucagon measurement (procedure)|Glucose measurement (procedure)|Glutamate measurement (procedure)|Glutamine measurement (procedure)|Glutathione measurement (procedure)|Gly,
2026-03-05T16:23:19.787384,mistralai/mistral-large-2512,set1,Injury of thymus gland,Injury of thymus gland (disorder),disorder,Primitive,Injury of thorax|Injury of endocrine system,Injury of trunk|Disorder of endocrine system,,Injury of breast|Injury of heart|Injury of lung|Injury of esophagus|Injury of diaphragm|Injury of thyroid gland|Injury of adrenal gland|Injury of pancreas|Injury of parathyroid gland
2026-03-05T16:23:22.369671,mistralai/mistral-large-2512,set1,Finding related to ability to balance,Finding related to ability to balance (finding),finding,Primitive,Finding of balance (finding),Finding of equilibrium (finding),Difficulty balancing (finding)|Impaired balance (finding)|Unsteady on feet (finding),Finding of gait (finding)|Finding of posture (finding)|Finding of coordination (finding)
2026-03-05T16:23:25.440699,mistralai/mistral-large-2512,set1,"Porphyrins, quantitation and fractionation, urine","Porphyrins, quantitation and fractionation, urine (procedure)",procedure,Primitive,Measurement of substance in urine (procedure),Measurement of substance in specimen (procedure)|Laboratory test procedure (procedure),"Aminolevulinic acid measurement, urine (procedure)|Coproporphyrin measurement, urine (procedure)|Delta-aminolevulinic acid measurement, urine (procedure)|Porphobilinogen measurement, urine (procedure)|Uroporphyrin measurement, urine (procedure)",
2026-03-05T16:23:29.788548,mistralai/mistral-large-2512,set1,Trichostrongylus retortaeformis,Trichostrongylus retortaeformis (organism),organism,Primitive,*Trichostrongylus* (organism),*Trichostrongylinae* (organism),*Trichostrongylus affinis* (organism)|*Trichostrongylus axei* (organism)|*Trichostrongylus calcaratus* (organism)|*Trichostrongylus capricola* (organism)|*Trichostrongylus colubriformis* (organism)|*Trichostrongylus falculatus* (organism)|*Trichostrongylus longispicularis* (organism)|*Trichostrongylus probolurus* (organism)|*Trichostrongylus rugatus* (organism)|*Trichostrongylus tenuis* (organism)|*Trichostrongylus vitrinus* (organism),
2026-03-05T16:23:31.450317,mistralai/mistral-large-2512,set1,Extrinsic motivation,Extrinsic motivation (observable entity),observable entity,Primitive,Motivation (observable entity),Psychological process (observable entity),Intrinsic motivation (observable entity),
2026-03-05T16:23:33.709145,mistralai/mistral-large-2512,set1,Duodenal candidosis,Duodenal candidosis (disorder),disorder,Primitive,Candidiasis of gastrointestinal tract (disorder),Gastrointestinal and abdominal infection (disorder),,Candidiasis of esophagus (disorder)|Candidiasis of stomach (disorder)|Candidiasis of intestine (disorder)
